0.0009998724792991912,1120,1160
0.004999362396495956,484,528
0.009998724792991912,323,383
0.04999362396495956,95.7,185
0.09998724792991912,32.4,119
0.20000675501387274,8.732,62
0.29998593620396735,4.311,41.8
0.39994899171967646,2.684,31.3
0.4999362396495956,1.946,25.1
0.7000801097295297,1.274,17.8
0.8997401119963695,1.015,13.7
0.9998724792991912,0.949,12.2
1.1001258867178325,0.926,10.9
1.2002341474646634,0.994,9.73
1.3000334217584115,1.25,8.68
1.4000021164532488,1.916,7.75
1.4999296810198368,2.829,7.75
1.6000024188037127,2.588,8.55
1.7000437053763846,2.082,8.34
1.8000027211541771,1.731,7.96
2.0000675501387275,1.292,7.28
2.5001852678584333,0.771,5.91
2.9998593620396736,0.548,5
3.999489917196765,0.298,3.7
4.999362396495957,0.183,2.88
7.000801097295297,0.098,1.93
8.997401119963694,0.073,1.35
11.001258867178324,0.061,0.946
12.002341474646633,0.061,0.767
13.000334217584117,0.065,0.593
14.000021164532487,0.084,0.404
14.499378719810515,0.107,0.301
14.999296810198368,0.152,0.187
15.499960924252994,0.252,0.0997
16.000024188037127,0.346,0.0648
18.00002721154177,0.564,0.0355
20.000675501387274,0.673,0.0267
29.998593620396736,0.882,0.0125
39.99489917196765,0.944,0.00864
49.99362396495956,0.974,0.00584
60.01170737323316,0.992,0.00451
65.0153054185106,1.001,0.00427
66.98227305948122,1.005,0.00433
68.99509595609334,1.009,0.0044
70.00801097295297,1.012,0.00445
71.01041662835036,1.015,0.0045
72.00010884616708,1.021,0.00461
72.50537276789457,1.026,0.00479
72.71799849448664,1.031,0.00606
72.88899907883581,1.036,0.0174
73.10388409970503,1.03,0.0196
73.32003987764618,1.028,0.0238
73.49388703799627,1.025,0.024
74.02041040782072,1.021,0.0236
75.005558035753,1.018,0.024
76.01728230110344,1.016,0.024
77.00881207024827,1.015,0.0245
77.97747637301869,1.014,0.0238
79.02115196500938,1.015,0.0238
79.9897983439353,1.016,0.0243
80.9824868929456,1.016,0.025
82.00012396369029,1.017,0.0269
82.98807726445764,1.017,0.0289
84.00012698719492,1.016,0.0306
84.97888103707999,1.014,0.0312
85.98071250561699,1.014,0.0315
87.00644732147347,1.014,0.0321
87.99445523995722,1.014,0.0335
89.00515967918142,1.014,0.0351
89.97401119963695,1.013,0.0366
91.03097462048437,1.012,0.0386
91.97640017292264,1.011,0.0398
93.01139342318058,1.009,0.0411
93.99862580219842,1.007,0.0426
95.00704017862046,1.005,0.0439
95.96299336927223,1.001,0.0442
97.01423116830964,0.998,0.0442
98.01121536213417,0.994,0.0427
99.02890370055887,0.991,0.0396
99.98724792991912,0.989,0.0363
100.96432201392486,0.989,0.0324
101.96068045485173,0.992,0.0299
102.9768998613785,0.992,0.0286
104.01358006132526,0.994,0.0281
104.98237716604548,0.996,0.0281
105.96939096846128,0.996,0.0286
106.97514014935264,0.997,0.0293
108.00016326925062,0.997,0.0299
109.0450197300789,0.997,0.0305
110.01258867178323,0.996,0.0307
110.99748203500423,0.995,0.0309
112.0001693162599,0.995,0.0309
113.02113713135799,0.995,0.0307
113.95605462601075,0.994,0.0306
115.01316088413702,0.994,0.0304
115.98146626108486,0.993,0.0301
116.96621455952803,0.993,0.0303
117.9678281951472,0.992,0.03
118.98674417763887,0.992,0.0297
120.02341474646632,0.992,0.0294
122.03168054438947,0.991,0.0292
123.9965870918089,0.989,0.0288
126.0001904807924,0.988,0.0277
128.00349724664434,0.987,0.0261
130.00334217584114,0.986,0.0244
131.99636690418365,0.986,0.0226
133.9935020351234,0.987,0.0213
136.00722623200932,0.987,0.0204
138.00555146159806,0.988,0.0197
140.0002116453249,0.988,0.0191
144.99378719810517,0.988,0.0181
149.99296810198368,0.989,0.0173
160.0002418803713,0.988,0.016
170.00437053763844,0.988,0.0137
180.0002721154177,0.989,0.0111
190.0140803572409,0.989,0.00987
200.00675501387275,0.991,0.00876
219.98613809989303,0.993,0.00696
240.00036282055694,0.993,0.00546
259.9794242673511,0.992,0.00426
280.0004232906498,0.996,0.00331
299.98593620396736,0.996,0.00257
350.04005486476484,0.996,0.00154
399.9489917196765,0.998,0.00101
499.9362396495956,0.999,0.000466
600.1170737323316,0.999,0.000227
799.897983439353,1,0.0000752
999.8724792991912,1,0.000031
1499.9296810198368,1,0.00000714
1549.9960924252996,1,0.00000643
1600.0024188037128,1,0.0000232
1650.0424199241377,1,0.0000462
1700.0437053763844,1,0.0000613
2000.0675501387273,1,0.0000324
2999.8593620396737,1.001,0.00000751
4999.362396495956,1.002,0.00000105
7000.801097295297,1.003,2.97e-7
8997.401119963695,1,1.12e-7
11001.258867178323,1.002,5.14e-8
14999.296810198368,1,1.46e-8
20000.675501387275,1.001,4.68e-9
29998.593620396736,1.002,1.06e-9
39994.89917196765,1.002,3.77e-10
49993.62396495956,1.001,1.5e-10
60011.70737323316,1.001,8.09e-11
79989.7983439353,1,2.47e-11
99987.24792991912,1.001,9.88e-12
0.7000010582266244,1.75488,17.75048
0.7500011338142405,1.58999,16.47811
0.8000012094018564,1.5,15.5
0.8499985427048464,1.42835,14.52722
0.9000013605770886,1.34628,13.70447
0.9499976050348611,1.29739,12.91059
1.0000015117523204,1.25115,12.18874
1.0500015873399364,1.22466,11.55421
1.09999900129621,1.22635,10.88595
1.1500035935990403,1.24965,10.32287
1.2000018141027848,1.31513,9.73291
1.2500044101858077,1.41421,9.19239
1.3000061593874481,1.57683,8.68829
1.3500020408656328,1.81758,8.1427
1.4000021164532488,2.13552,7.74987
1.4500057005718863,2.52983,7.60921
1.500002267628481,2.93996,7.75521
1.5499960924252996,3.03948,8.07703
1.6000024188037127,2.87316,8.23135
1.649998501944315,2.57452,8.25398
1.6999970854096929,2.33676,8.15233
1.750002645566561,2.13059,8.00246
1.8000027211541771,1.94186,7.82757
1.85001324171267,1.77579,7.65855
1.8999952100697222,1.6281,7.49338
1.9499887929461122,1.50675,7.36684
2.000003023504641,1.40111,7.20855
2.0500030990922573,1.30548,7.0855
2.100003174679873,1.21981,6.92733
2.1500023832191673,1.14503,6.76839
2.20001752134821,1.06864,6.64394
2.2500034014427213,1.00461,6.51991
2.3000071871980805,0.94408,6.35541
2.350010186567215,0.89107,6.22848
2.4000036282055697,0.85227,6.10134
2.4499898714203794,0.81783,5.93033
2.4999836156208355,0.77909,5.84012
10.923716954458124,0.026,0.97
11.830552235982797,0.031,0.88
12.861430231649347,0.038,0.68
13.476542112293448,0.044,0.56
14.283892561417018,0.053,0.39
14.848405680610743,0.092,0.18
15.010192183183984,0.115,0.138
15.120022857695087,0.161,0.12
15.30668980655552,0.207,0.093
15.498023429137463,0.255,0.075
15.694200940898698,0.302,0.06
15.895408645269194,0.339,0.052
16.101842523779183,0.367,0.047
120023.41474646633,0.999,8.24e-12
100000000,0.999,8.24e-12
