0.004999362396495956,270,294
0.009998724792991912,186,213
0.04999362396495956,62.8,103
0.09998724792991912,29.1,71.1
0.4999362396495956,1.692,17.6
0.49999994932055736,1.0167,17.0127
0.7499997727519351,2.4936,9.8904
0.9998724792991912,0.433,8.46
0.9999998986411147,4.4742,9.6479
1.2499993692051583,2.2363,9.2544
1.4999296810198368,0.26,5.26
1.5000004528776425,1.1626,7.5552
1.7000437053763846,0.223,4.43
1.749953245350737,0.214,4.24
1.8000027211541771,0.213,4.05
1.849958033916737,0.215,3.86
1.9001408035724094,0.214,3.67
2.0000675501387275,0.272,3.24
2.100003174679873,0.468,2.81
2.1998613809989305,0.826,2.6
2.2998365318697775,1.037,2.59
2.4000036282055697,1.121,2.6
2.5997942426735103,1.152,2.5
2.8000042329064976,1.169,2.36
2.9998593620396736,1.184,2.21
3.1995919337574117,1.232,2.07
3.3996212622182536,1.27,1.95
3.6000054423083543,1.31,1.87
3.7996992777535925,1.336,1.81
3.999489917196765,1.344,1.72
4.200006349359746,1.419,1.64
4.399722761997861,1.487,1.64
4.600526435365481,1.52,1.67
4.800007256411139,1.533,1.71
4.999362396495957,1.47,1.78
5.200679003066263,1.378,1.8
5.400008163462531,1.276,1.78
5.600008465812995,1.183,1.74
5.799073313054243,1.102,1.67
6.001170737323316,1.036,1.59
6.50153054185106,0.958,1.37
7.000801097295297,0.972,1.2
7.5005558035753,1.005,1.09
7.99897983439353,1.029,1.03
8.497888103708,1.029,0.979
8.997401119963694,1.027,0.921
9.500704017862047,1.029,0.867
9.998724792991913,1.038,0.818
11.001258867178324,1.074,0.754
12.002341474646633,1.091,0.713
13.000334217584117,1.084,0.724
14.000021164532487,1.055,0.724
14.499378719810515,1.034,0.717
14.999296810198368,1.009,0.707
15.499960924252994,0.981,0.695
16.000024188037127,0.954,0.673
17.000437053763847,0.913,0.62
18.00002721154177,0.89,0.561
19.001408035724094,0.883,0.507
20.000675501387274,0.882,0.455
21.00003174679873,0.897,0.411
21.998613809989305,0.917,0.381
22.998365318697775,0.943,0.366
24.000036282055696,0.961,0.373
25.00185267858433,0.96,0.396
25.997942426735104,0.921,0.403
27.000040817312655,0.884,0.382
28.000042329064975,0.862,0.346
29.002149107157827,0.849,0.302
29.998593620396736,0.856,0.262
31.003797807726862,0.876,0.239
31.99591933757412,0.891,0.223
33.00084839848276,0.901,0.214
33.99621262218253,0.91,0.205
35.00400548647649,0.917,0.198
36.00005442308354,0.922,0.193
36.99916067833474,0.925,0.187
37.99699277753592,0.927,0.18
39.00100265275235,0.93,0.174
39.99489917196765,0.934,0.167
41.00006198184514,0.938,0.161
42.00006349359746,0.942,0.157
43.00526792684693,0.945,0.154
43.99722761997861,0.948,0.151
45.0033348214518,0.949,0.148
46.00526435365481,0.951,0.146
46.99931290109921,0.951,0.143
48.00007256411139,0.952,0.14
49.00560768106708,0.952,0.137
49.99362396495956,0.953,0.134
51.00131116129153,0.953,0.13
52.00679003066263,0.954,0.126
53.0073481971354,0.956,0.123
54.00008163462531,0.957,0.12
55.00629433589162,0.958,0.117
56.00008465812995,0.96,0.114
57.004224107172284,0.962,0.112
57.99073313054243,0.964,0.11
59.01198830704413,0.966,0.109
60.01170737323316,0.966,0.109
60.985827561780475,0.966,0.108
61.99209371654985,0.965,0.107
63.0000952403962,0.965,0.104
64.00835696081555,0.965,0.102
65.0153054185106,0.966,0.099
65.98413381218718,0.967,0.0963
66.98227305948122,0.968,0.0945
68.01107374278646,0.968,0.0927
68.99509595609334,0.97,0.0908
70.00801097295297,0.972,0.0893
71.01041662835036,0.974,0.0881
72.00010884616708,0.975,0.0868
73.01777822915179,0.977,0.0857
74.02041040782072,0.979,0.085
75.005558035753,0.983,0.0872
76.01728230110344,0.984,0.091
77.00881207024827,0.982,0.0921
77.97747637301869,0.98,0.0936
79.02115196500938,0.979,0.0941
79.9897983439353,0.977,0.0946
80.9824868929456,0.974,0.0943
82.00012396369029,0.973,0.0934
82.98807726445764,0.971,0.0923
84.00012698719492,0.969,0.0911
85.98071250561699,0.966,0.0877
87.99445523995722,0.963,0.0834
89.97401119963695,0.963,0.0788
91.97640017292264,0.963,0.0744
95.00704017862046,0.965,0.0693
99.98724792991912,0.967,0.0653
104.98237716604548,0.968,0.0625
110.01258867178323,0.968,0.0599
120.02341474646632,0.965,0.054
149.99296810198368,0.969,0.031
200.00675501387275,0.978,0.0159
299.98593620396736,0.988,0.00513
399.9489917196765,0.993,0.00245
499.9362396495956,0.997,0.00111
600.1170737323316,0.997,0.000651
700.0801097295297,0.998,0.000395
799.897983439353,0.999,0.000263
899.7401119963694,1,0.000174
999.8724792991912,0.999,0.000851
1100.1258867178324,0.999,0.000823
1200.2341474646632,0.999,0.000624
1499.9296810198368,1,0.000273
2000.0675501387273,1,0.0000949
3999.489917196765,1,0.00000662
7998.97983439353,1.001,5.38e-7
8900.515967918142,1.001,3.56e-7
8997.401119963695,1.001,3.65e-7
14999.296810198368,1,4.06e-7
29998.593620396736,1,3.09e-8
1.7500001754895291,0.7847,6.2167
1.9999997972822294,0.6451,5.2069
2.249999318255805,0.6148,4.4147
2.4999987384103166,0.6556,3.7714
2.749997503240525,0.7606,3.2423
2.9999972762623908,0.9328,2.8237
3.2499983599334117,1.1597,2.5428
3.499995410838941,1.3801,2.4291
3.749994326899046,1.5011,2.4485
4.000006047009282,1.4819,2.4944
4.249992713524232,1.3823,2.4734
4.5000068028854425,1.3022,2.3828
4.750006223037392,1.2848,2.34
5.000007558761603,1.1202,2.3143
5.49999500648105,0.978,2.0031
6.000009070513924,0.9623,1.7816
6.499996719866823,0.9662,1.6188
7.000010582266244,0.9724,1.4922
7.5000113381424045,0.9776,1.3881
8.000012094018564,0.9819,1.3
8.499985427048465,0.9863,1.2238
9.000013605770885,0.9918,1.1575
9.49997605034861,0.9986,1.1005
10.000015117523207,1.0058,1.0529
10.500015873399365,1.0129,1.0139
10.9999900129621,1.0181,0.9832
11.5000359359904,1.0205,0.9599
12.000018141027848,1.0178,0.9423
12.500044101858078,1.0098,0.9289
13.000061593874483,0.9958,0.9169
13.500020408656328,0.9763,0.9039
14.000021164532487,0.9524,0.8888
14.500057005718864,0.9261,0.8698
15.000022676284809,0.8985,0.8458
15.499960924252994,0.8721,0.8176
16.000024188037127,0.8476,0.7851
16.499985019443148,0.8264,0.7496
16.99997085409693,0.8099,0.7112
17.500026455665612,0.7978,0.6712
18.00002721154177,0.7907,0.6311
18.5001324171267,0.7893,0.5916
18.99995210069722,0.7925,0.5533
19.499887929461124,0.8006,0.5177
20.000030235046413,0.8139,0.4853
20.50003099092257,0.8313,0.4571
21.00003174679873,0.8528,0.4339
21.50002383219167,0.8786,0.4171
22.0001752134821,0.9075,0.4094
22.50003401442721,0.9379,0.4142
23.0000718719808,0.9653,0.4356
23.500101865672153,0.9772,0.4774
24.000036282055696,0.9555,0.5301
24.499898714203795,0.8928,0.5623
24.999836156208353,0.8186,0.5479
25.50013110242482,0.7675,0.499
26.000123187748965,0.7456,0.4426
26.50027517485994,0.744,0.3918
27.000040817312655,0.753,0.3506
27.500097024087772,0.7666,0.3189
28.000042329064975,0.782,0.2941
28.500146526239504,0.7972,0.2747
29.000114011437727,0.8117,0.2587
29.499675803159658,0.8255,0.2459
30.000045352569618,0.8382,0.2356
30.499664813436254,0.85,0.2271
30.999921848505988,0.8609,0.2195
31.5000476201981,0.871,0.2136
32.000048376074254,0.8806,0.2084
32.499983599334115,0.8891,0.2036
32.999970038886296,0.8972,0.2001
33.50018574252897,0.9048,0.1967
33.99994170819386,0.9114,0.1942
34.500427813423414,0.918,0.1917
35.000052911331224,0.9236,0.19
35.50012524927694,0.9292,0.1883
36.00005442308354,0.9343,0.1868
36.5002906950953,0.9394,0.1858
37.0002648342534,0.9435,0.1849
37.50051038445941,0.9476,0.1842
38.00048653970629,0.9512,0.184
38.49962347320199,0.9549,0.1838
38.99977585892225,0.958,0.1837
39.50050574522101,0.9606,0.1837
40.000060470092826,0.9632,0.1838
40.50050221575792,0.9658,0.1838
41.00006198184514,0.968,0.1844
41.4995941334515,0.9696,0.1846
42.00006349359746,0.9712,0.1848
42.49963577043832,0.9723,0.1856
42.999302016057335,0.9739,0.1858
43.50017101715659,0.9746,0.1867
44.0003504269642,0.9753,0.1876
44.49938533956633,0.9759,0.188
45.00006802885442,0.9765,0.1884
45.50045412055478,0.9767,0.1894
46.0001437439616,0.9768,0.1899
46.500464101226314,0.9764,0.1905
46.99931290109921,0.976,0.1911
47.49988025174305,0.9756,0.1917
48.00007256411139,0.9752,0.1923
48.499525674033684,0.9743,0.193
48.99979742840759,0.9733,0.1932
49.50061381925968,0.9724,0.1938
49.999672312416706,0.9714,0.194
50.50066695169228,0.9704,0.1942
50.999213291555144,0.9689,0.1945
51.49914327439241,0.9674,0.1943
52.00024637549793,0.9659,0.1946
52.50007936699683,0.9643,0.1944
53.00055034971988,0.9627,0.1943
53.49911000349502,0.9611,0.1941
54.00008163462531,0.959,0.194
54.500939572332726,0.9573,0.1933
54.99897415299637,0.955,0.1927
55.50122540538955,0.9534,0.1925
56.00008465812995,0.9511,0.1914
56.50026769645448,0.9494,0.1906
56.9989828213956,0.9472,0.19
57.501246374686815,0.9453,0.1888
57.99887141932905,0.9435,0.1876
58.499663788383366,0.9412,0.1865
59.00075541691239,0.9393,0.1852
59.49908217348101,0.9375,0.184
60.000090705139236,0.9355,0.1822
60.500750223539605,0.9337,0.181
61.00083022538731,0.9317,0.1792
61.50009297276771,0.9298,0.1775
62.0013939256387,0.9278,0.1757
62.50148078494718,0.9264,0.1738
63.0000952403962,0.9244,0.172
63.50022403743903,0.923,0.1701
63.99844496624152,0.9216,0.1682
64.50119000785543,0.9201,0.1663
65.00167108792057,0.9186,0.1638
65.49959714358904,0.9172,0.1619
66.00169679696552,0.9157,0.1594
66.500851444486,0.9142,0.1575
67.00037148505794,0.9133,0.1555
67.50010204328164,0.9123,0.1529
67.99988341638772,0.9109,0.1509
68.49955106801089,0.91,0.1484
68.99893562975109,0.9091,0.1463
69.50175874942525,0.9081,0.1437
70.00010582266245,0.9078,0.1416
70.50164189303975,0.9069,0.1395
49993.62396495956,1,4.45e-9
100000000,1,4.45e-9
